,filename,path,category,area,volume,aabb_volume,compactness,diameter,eccentricity,a3_0,a3_1,a3_2,a3_3,a3_4,a3_5,a3_6,a3_7,a3_8,a3_9,d1_0,d1_1,d1_2,d1_3,d1_4,d1_5,d1_6,d1_7,d1_8,d1_9,d2_0,d2_1,d2_2,d2_3,d2_4,d2_5,d2_6,d2_7,d2_8,d2_9,d3_0,d3_1,d3_2,d3_3,d3_4,d3_5,d3_6,d3_7,d3_8,d3_9,d4_0,d4_1,d4_2,d4_3,d4_4,d4_5,d4_6,d4_7,d4_8,d4_9
275,348.off,./normalized-psb-db/Bearing/348.off,Bearing,0.4765887675511906,0.01578889822468059,0.023250005189418863,434.2379311982789,1.0050924593486958,26.684289193656795,0.265,0.206,0.111,0.062,0.07,0.0615,0.0595,0.0725,0.0705,0.022,0.16,0.177,0.248,0.248,0.156,0.011,0.0,0.0,0.0,0.0,0.169,0.3545,0.1815,0.126,0.094,0.053,0.0215,0.0005,0.0,0.0,0.1145,0.461,0.3635,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.619,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,360.off,./normalized-psb-db/Bearing/360.off,Bearing,0.6539454891784899,-0.0259879482418163,0.038562741755293686,414.07657170516836,1.0143906162043468,21.098819078549248,0.2535,0.209,0.1055,0.0725,0.076,0.062,0.0705,0.079,0.0545,0.0175,0.071,0.28,0.245,0.185,0.167,0.052,0.0,0.0,0.0,0.0,0.104,0.3105,0.2035,0.1565,0.12,0.079,0.0255,0.001,0.0,0.0,0.06,0.317,0.4225,0.197,0.0035,0.0,0.0,0.0,0.0,0.0,0.162,0.5655,0.272,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
277,349.off,./normalized-psb-db/Bearing/349.off,Bearing,0.4764355874234389,0.015781285843367705,0.02323872097784522,434.2379830188156,1.0049319917697532,20.024725380852484,0.227,0.2295,0.1295,0.0735,0.069,0.0725,0.064,0.0575,0.0565,0.021,0.218,0.25,0.328,0.101,0.087,0.016,0.0,0.0,0.0,0.0,0.1955,0.376,0.215,0.119,0.068,0.02,0.0065,0.0,0.0,0.0,0.117,0.51,0.3425,0.0305,0.0,0.0,0.0,0.0,0.0,0.0,0.2945,0.6475,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,359.off,./normalized-psb-db/Bearing/359.off,Bearing,1.5811805774034087,0.05436424613820963,0.5683181732464093,1337.573551911869,1.0743234930370107,2.5518864155784695,0.1345,0.176,0.1645,0.192,0.1345,0.0735,0.049,0.041,0.0265,0.0085,0.024,0.146,0.224,0.334,0.152,0.052,0.036,0.026,0.006,0.0,0.06,0.1605,0.221,0.223,0.1645,0.099,0.0535,0.0185,0.0,0.0,0.0235,0.136,0.2605,0.2535,0.1825,0.0875,0.0405,0.0145,0.0015,0.0,0.0715,0.2715,0.3105,0.2015,0.108,0.031,0.0055,0.0005,0.0,0.0
279,358.off,./normalized-psb-db/Bearing/358.off,Bearing,1.5845862477903265,0.05454584697967141,0.5702146363849366,1337.2859070607224,1.0757105280951031,2.5085846373540193,0.128,0.2025,0.154,0.173,0.138,0.0855,0.0495,0.042,0.0165,0.011,0.019,0.138,0.259,0.318,0.161,0.041,0.033,0.029,0.002,0.0,0.0495,0.172,0.219,0.225,0.1695,0.0975,0.054,0.0135,0.0,0.0,0.0195,0.1455,0.273,0.2505,0.17,0.0855,0.0395,0.015,0.0015,0.0,0.0715,0.256,0.326,0.1965,0.108,0.0305,0.011,0.0005,0.0,0.0
280,336.off,./normalized-psb-db/Mech/336.off,Mech,1.8743669067713356,-0.17014953321780296,0.2930306730971856,227.45856748132596,1.059925830470984,1.5353512742966122,0.0685,0.1735,0.206,0.2,0.174,0.0935,0.043,0.0295,0.01,0.002,0.0,0.0,0.155,0.636,0.168,0.026,0.015,0.0,0.0,0.0,0.0315,0.1055,0.199,0.2865,0.2825,0.073,0.018,0.004,0.0,0.0,0.011,0.066,0.179,0.237,0.305,0.174,0.0255,0.0025,0.0,0.0,0.023,0.126,0.2755,0.298,0.221,0.054,0.0025,0.0,0.0,0.0
281,322.off,./normalized-psb-db/Mech/322.off,Mech,3.6335318178404346,0.44144576553621145,0.5462404707934999,246.1683371382303,1.2810724436348926,1.4557156554424493,0.078,0.1675,0.225,0.2125,0.1535,0.085,0.047,0.0225,0.0075,0.0015,0.0,0.0,0.0,0.101,0.474,0.392,0.033,0.0,0.0,0.0,0.0195,0.071,0.12,0.154,0.175,0.238,0.1585,0.0585,0.0055,0.0,0.003,0.031,0.0715,0.1265,0.181,0.2325,0.203,0.1285,0.0215,0.0015,0.012,0.0625,0.148,0.1985,0.228,0.2105,0.114,0.026,0.0005,0.0
282,323.off,./normalized-psb-db/Mech/323.off,Mech,3.6110594459335728,-0.44024005614997863,0.5441116419018237,242.9544193912913,1.279417649281393,1.4590941253280183,0.074,0.165,0.2225,0.1975,0.174,0.091,0.047,0.0175,0.01,0.0015,0.0,0.0,0.0,0.102,0.502,0.36,0.036,0.0,0.0,0.0,0.026,0.0595,0.1035,0.145,0.1845,0.2375,0.1625,0.075,0.0065,0.0,0.0035,0.0235,0.073,0.134,0.1885,0.218,0.228,0.115,0.016,0.0005,0.013,0.066,0.1535,0.2065,0.2315,0.1865,0.108,0.0325,0.0025,0.0
283,337.off,./normalized-psb-db/Mech/337.off,Mech,2.7799532356250074,0.33067258521044374,0.5724301843909638,196.47897751658076,1.0876950005615458,2.412751334274066,0.077,0.173,0.218,0.1935,0.1535,0.0945,0.0565,0.026,0.006,0.002,0.0,0.0,0.03,0.279,0.4,0.291,0.0,0.0,0.0,0.0,0.022,0.0725,0.131,0.186,0.2415,0.2075,0.1105,0.029,0.0,0.0,0.006,0.036,0.0975,0.169,0.2205,0.2675,0.157,0.0445,0.002,0.0,0.013,0.0785,0.185,0.259,0.2665,0.153,0.044,0.001,0.0,0.0
284,321.off,./normalized-psb-db/Mech/321.off,Mech,3.555395610783421,0.42484105402735,0.5262707892115339,249.00658976159906,1.2652785802376578,1.4515517011417196,0.076,0.1605,0.2095,0.215,0.1565,0.1,0.0555,0.018,0.006,0.003,0.0,0.0,0.0,0.134,0.501,0.343,0.022,0.0,0.0,0.0,0.018,0.0745,0.115,0.147,0.1985,0.2335,0.1565,0.055,0.002,0.0,0.007,0.0285,0.071,0.1405,0.1855,0.222,0.208,0.113,0.0225,0.002,0.0125,0.061,0.1525,0.2135,0.2315,0.204,0.1,0.025,0.0,0.0
285,335.off,./normalized-psb-db/Mech/335.off,Mech,3.555394448099387,0.42484081924706385,0.5262705767695575,249.00662068899678,1.2652783171067596,1.4515518274015933,0.075,0.168,0.24,0.1965,0.1565,0.0905,0.046,0.018,0.009,0.0005,0.0,0.0,0.0,0.133,0.485,0.339,0.043,0.0,0.0,0.0,0.021,0.069,0.105,0.146,0.185,0.2555,0.1565,0.06,0.002,0.0,0.002,0.0285,0.0765,0.138,0.194,0.214,0.224,0.1115,0.0115,0.0,0.0135,0.079,0.1565,0.201,0.2305,0.187,0.1105,0.0215,0.0005,0.0
286,334.off,./normalized-psb-db/Mech/334.off,Mech,4.0924894737558555,0.5027751237252688,0.633098336414178,271.1534596794195,1.4506011505395595,2.089543218514595,0.075,0.1905,0.212,0.192,0.1565,0.0875,0.052,0.024,0.007,0.0035,0.0,0.0,0.0,0.141,0.292,0.358,0.193,0.016,0.0,0.0,0.0215,0.059,0.091,0.1405,0.178,0.2005,0.164,0.115,0.026,0.0045,0.0045,0.026,0.069,0.118,0.165,0.21,0.209,0.136,0.048,0.0145,0.016,0.06,0.125,0.1955,0.2225,0.1965,0.1355,0.047,0.002,0.0
287,324.off,./normalized-psb-db/Mech/324.off,Mech,2.421976487104,0.2331900708438627,0.3961122034541399,261.27006852263185,1.065059338704839,1.85478759286921,0.0765,0.1875,0.2075,0.1975,0.1435,0.093,0.0555,0.0265,0.009,0.0035,0.0,0.0,0.092,0.383,0.48,0.045,0.0,0.0,0.0,0.0,0.0345,0.0885,0.161,0.2405,0.247,0.1845,0.0425,0.0015,0.0,0.0,0.008,0.053,0.1105,0.217,0.2745,0.2435,0.086,0.0075,0.0,0.0,0.021,0.1275,0.217,0.267,0.2475,0.1025,0.017,0.0005,0.0,0.0
288,330.off,./normalized-psb-db/Mech/330.off,Mech,3.5314439758072202,0.4224231062843389,0.5218657069559263,246.8093628326852,1.2617386083599513,1.435070690332952,0.071,0.1745,0.213,0.2115,0.1585,0.093,0.044,0.025,0.0075,0.002,0.0,0.0,0.0,0.124,0.496,0.351,0.029,0.0,0.0,0.0,0.0185,0.061,0.105,0.148,0.2015,0.254,0.1495,0.057,0.0055,0.0,0.0055,0.029,0.082,0.1345,0.183,0.2295,0.1935,0.123,0.0195,0.0005,0.015,0.061,0.156,0.206,0.231,0.206,0.1025,0.0215,0.001,0.0
289,331.off,./normalized-psb-db/Mech/331.off,Mech,3.193532820907012,-0.3055546050726889,0.43020552352812613,348.84819868651664,1.2115357271745508,1.7005979198848917,0.0835,0.182,0.214,0.208,0.141,0.083,0.05,0.0245,0.0115,0.0025,0.0,0.017,0.044,0.328,0.415,0.176,0.02,0.0,0.0,0.0,0.0225,0.0755,0.124,0.1945,0.2625,0.207,0.0905,0.023,0.0005,0.0,0.003,0.0365,0.111,0.1845,0.2205,0.2345,0.166,0.041,0.003,0.0,0.014,0.099,0.194,0.2565,0.2455,0.1465,0.04,0.0045,0.0,0.0
290,325.off,./normalized-psb-db/Mech/325.off,Mech,3.0152956335441625,0.31689694648620065,0.4318003003935021,272.9943051363124,1.1765927616956857,1.585450406566153,0.066,0.1695,0.208,0.222,0.161,0.093,0.0475,0.0215,0.01,0.0015,0.0,0.0,0.006,0.331,0.488,0.173,0.002,0.0,0.0,0.0,0.0205,0.071,0.1445,0.182,0.252,0.232,0.081,0.017,0.0,0.0,0.0065,0.039,0.124,0.165,0.2255,0.235,0.1735,0.027,0.0045,0.0,0.0165,0.1,0.1785,0.2475,0.2545,0.152,0.0435,0.0075,0.0,0.0
291,333.off,./normalized-psb-db/Mech/333.off,Mech,3.094716239144053,0.28899409918821484,0.40752652046560744,354.8824731501795,1.189861036360947,1.7085776495445875,0.08,0.1855,0.2045,0.199,0.138,0.0945,0.0575,0.0205,0.0145,0.006,0.0,0.012,0.045,0.381,0.392,0.166,0.004,0.0,0.0,0.0,0.0185,0.09,0.1625,0.2065,0.2495,0.1885,0.0635,0.021,0.0,0.0,0.005,0.0475,0.0925,0.2045,0.2675,0.23,0.122,0.027,0.004,0.0,0.0265,0.108,0.2215,0.25,0.2345,0.1215,0.0365,0.0015,0.0,0.0
292,327.off,./normalized-psb-db/Mech/327.off,Mech,2.2928279158744878,0.21175069818650472,0.29611517587760827,268.8219210571473,1.1087222447002376,2.297142954580875,0.0785,0.1855,0.22,0.1885,0.1425,0.1015,0.0495,0.0205,0.012,0.0015,0.0,0.0,0.191,0.376,0.374,0.059,0.0,0.0,0.0,0.0,0.0265,0.0985,0.1795,0.26,0.2375,0.1565,0.0375,0.004,0.0,0.0,0.012,0.0715,0.1365,0.24,0.2815,0.1885,0.0645,0.0055,0.0,0.0,0.0335,0.117,0.2605,0.2955,0.209,0.08,0.0045,0.0,0.0,0.0
293,326.off,./normalized-psb-db/Mech/326.off,Mech,3.3045134278664654,0.3961224501078304,0.6151309516407311,229.966009783293,1.2345854533116793,2.1536080223289074,0.0715,0.185,0.216,0.1885,0.15,0.097,0.051,0.026,0.0115,0.0035,0.0,0.0,0.012,0.222,0.396,0.324,0.046,0.0,0.0,0.0,0.0235,0.068,0.12,0.166,0.238,0.181,0.134,0.065,0.0045,0.0,0.005,0.043,0.078,0.143,0.198,0.245,0.1945,0.078,0.013,0.0025,0.0105,0.0735,0.157,0.213,0.2565,0.187,0.088,0.014,0.0005,0.0
294,332.off,./normalized-psb-db/Mech/332.off,Mech,2.967162292412674,-0.3280025979753636,0.43080641311952633,242.81154728011245,1.192045389143546,1.7185631248238367,0.0785,0.183,0.2295,0.1955,0.148,0.085,0.044,0.0245,0.007,0.005,0.0,0.0,0.0,0.309,0.463,0.19,0.038,0.0,0.0,0.0,0.018,0.079,0.138,0.184,0.222,0.2225,0.0995,0.036,0.001,0.0,0.0045,0.0285,0.092,0.1535,0.2255,0.266,0.171,0.0545,0.0045,0.0,0.013,0.087,0.158,0.2575,0.2565,0.168,0.055,0.005,0.0,0.0
295,340.off,./normalized-psb-db/Mech/340.off,Mech,4.092486855108094,0.5027747710374888,0.6330973616578848,271.15331959183817,1.4506071526558257,2.0895426396310315,0.073,0.192,0.226,0.1885,0.1505,0.0845,0.0535,0.0215,0.0095,0.001,0.0,0.0,0.0,0.142,0.329,0.361,0.157,0.011,0.0,0.0,0.015,0.062,0.0915,0.1555,0.183,0.2035,0.1565,0.1005,0.0265,0.006,0.002,0.019,0.0585,0.1215,0.1565,0.2125,0.2285,0.142,0.05,0.0095,0.019,0.0595,0.1235,0.182,0.233,0.2095,0.125,0.042,0.0065,0.0
296,328.off,./normalized-psb-db/Mech/328.off,Mech,3.5924898041995967,-0.4415589596418508,0.5426381365268501,237.7985651831837,1.2782619064181489,1.4194010815418843,0.069,0.1605,0.226,0.215,0.1575,0.098,0.0445,0.018,0.008,0.0035,0.0,0.0,0.0,0.079,0.519,0.356,0.046,0.0,0.0,0.0,0.0155,0.066,0.105,0.1405,0.1815,0.2495,0.1795,0.0555,0.007,0.0,0.0035,0.0255,0.0735,0.142,0.1765,0.211,0.211,0.1285,0.0275,0.001,0.0125,0.0665,0.128,0.2005,0.2315,0.223,0.114,0.0225,0.0015,0.0
297,329.off,./normalized-psb-db/Mech/329.off,Mech,3.5567162541642108,-0.42836209632610617,0.5285733185316762,245.2028922007003,1.2671210300847933,1.43401902906612,0.074,0.19,0.221,0.2015,0.152,0.096,0.039,0.016,0.009,0.0015,0.0,0.0,0.0,0.095,0.511,0.358,0.036,0.0,0.0,0.0,0.0185,0.059,0.1115,0.1385,0.1935,0.262,0.1585,0.0555,0.003,0.0,0.0065,0.027,0.0765,0.1325,0.1845,0.2225,0.2075,0.1185,0.0245,0.0,0.0175,0.062,0.1555,0.202,0.226,0.195,0.1175,0.023,0.0015,0.0
298,339.off,./normalized-psb-db/Mech/339.off,Mech,3.193528853259998,-0.30555390795391946,0.4302047508537512,348.8484902450938,1.2115347462895456,1.7005988252972386,0.083,0.161,0.2205,0.1935,0.148,0.1,0.055,0.0205,0.014,0.0045,0.0,0.021,0.045,0.293,0.425,0.182,0.034,0.0,0.0,0.0,0.0225,0.0725,0.147,0.2105,0.239,0.1875,0.089,0.0315,0.0005,0.0,0.0045,0.034,0.106,0.1835,0.241,0.2435,0.1485,0.035,0.004,0.0,0.019,0.0875,0.19,0.2625,0.2465,0.143,0.0465,0.005,0.0,0.0
299,338.off,./normalized-psb-db/Mech/338.off,Mech,2.655743539501552,-0.2929516722807276,0.432338964702257,218.2561238644884,1.1043812592567592,1.4344697053310889,0.065,0.1825,0.2125,0.2,0.164,0.0975,0.0505,0.018,0.008,0.002,0.0,0.0,0.007,0.391,0.459,0.143,0.0,0.0,0.0,0.0,0.0265,0.0745,0.1485,0.199,0.245,0.2175,0.087,0.002,0.0,0.0,0.007,0.0385,0.1085,0.157,0.2395,0.2795,0.1445,0.0245,0.001,0.0,0.0145,0.102,0.1945,0.269,0.2405,0.1385,0.038,0.003,0.0,0.0
300,20.off,./normalized-psb-db/Human/20.off,Human,0.5779872107911617,-0.011793926791448105,0.0852513320102873,1388.1545827841842,1.0080384600821348,59.59419612288261,0.233,0.1925,0.1355,0.0905,0.0825,0.079,0.061,0.0545,0.047,0.0245,0.073,0.253,0.357,0.156,0.123,0.038,0.0,0.0,0.0,0.0,0.1215,0.29,0.2575,0.156,0.1145,0.0395,0.02,0.001,0.0,0.0,0.074,0.358,0.338,0.188,0.039,0.003,0.0,0.0,0.0,0.0,0.2295,0.6035,0.1625,0.0045,0.0,0.0,0.0,0.0,0.0,0.0
301,18.off,./normalized-psb-db/Human/18.off,Human,0.9011049807886424,-0.0341210242316363,0.15129617223966318,628.4663834747988,1.006575575470242,9.053678544648713,0.1515,0.2135,0.162,0.1285,0.102,0.0885,0.057,0.0465,0.0385,0.012,0.022,0.281,0.381,0.192,0.104,0.02,0.0,0.0,0.0,0.0,0.101,0.2515,0.2955,0.198,0.097,0.045,0.012,0.0,0.0,0.0,0.051,0.247,0.3745,0.2515,0.073,0.003,0.0,0.0,0.0,0.0,0.136,0.45,0.3235,0.0875,0.003,0.0,0.0,0.0,0.0,0.0
302,19.off,./normalized-psb-db/Human/19.off,Human,0.5665139980885681,0.012143682730212726,0.08432348864214037,1232.9092524815221,1.0037881693173953,51.22831237084264,0.2295,0.1945,0.1375,0.0945,0.0795,0.0715,0.0605,0.063,0.0485,0.021,0.076,0.259,0.33,0.141,0.152,0.042,0.0,0.0,0.0,0.0,0.122,0.3075,0.252,0.1615,0.095,0.0445,0.017,0.0005,0.0,0.0,0.091,0.3735,0.348,0.146,0.041,0.0005,0.0,0.0,0.0,0.0,0.238,0.5965,0.1625,0.003,0.0,0.0,0.0,0.0,0.0,0.0
303,4.off,./normalized-psb-db/Human/4.off,Human,0.6307371855679933,-0.014239039316847913,0.15051847616620986,1237.6103403759423,1.040786808691957,17.134564364856605,0.197,0.2,0.15,0.1035,0.082,0.0695,0.0805,0.052,0.0445,0.021,0.06,0.216,0.292,0.223,0.188,0.021,0.0,0.0,0.0,0.0,0.1655,0.284,0.254,0.1205,0.085,0.057,0.0325,0.0015,0.0,0.0,0.106,0.343,0.319,0.175,0.041,0.0125,0.0035,0.0,0.0,0.0,0.2205,0.498,0.234,0.045,0.0025,0.0,0.0,0.0,0.0,0.0
304,5.off,./normalized-psb-db/Human/5.off,Human,0.6952662550883645,-0.019425134977094947,0.11159969166581121,890.6875124790675,1.0049412807758873,31.781502884937368,0.207,0.2,0.145,0.1125,0.092,0.0655,0.0675,0.052,0.0445,0.014,0.037,0.266,0.357,0.188,0.119,0.033,0.0,0.0,0.0,0.0,0.113,0.2815,0.267,0.1905,0.096,0.0375,0.0145,0.0,0.0,0.0,0.063,0.3055,0.378,0.1875,0.0565,0.0095,0.0,0.0,0.0,0.0,0.1595,0.5315,0.29,0.019,0.0,0.0,0.0,0.0,0.0,0.0
305,7.off,./normalized-psb-db/Human/7.off,Human,0.6041938117183328,0.01421072289733703,0.05373190091504254,1092.1856760776739,1.0048140680754991,38.133927235706885,0.246,0.206,0.1015,0.087,0.0725,0.0605,0.0665,0.077,0.0645,0.0185,0.091,0.384,0.222,0.138,0.131,0.034,0.0,0.0,0.0,0.0,0.1535,0.3135,0.2135,0.165,0.094,0.047,0.0115,0.002,0.0,0.0,0.0915,0.4085,0.3875,0.1105,0.002,0.0,0.0,0.0,0.0,0.0,0.2455,0.6175,0.136,0.001,0.0,0.0,0.0,0.0,0.0,0.0
306,6.off,./normalized-psb-db/Human/6.off,Human,0.6551113191182072,0.015275768854943948,0.05672467790217874,1204.8671214302342,1.009392172560012,37.63569286437565,0.2665,0.1995,0.109,0.0925,0.059,0.065,0.0625,0.062,0.062,0.022,0.099,0.299,0.247,0.162,0.106,0.087,0.0,0.0,0.0,0.0,0.151,0.325,0.2095,0.1535,0.0855,0.053,0.0215,0.001,0.0,0.0,0.091,0.3715,0.385,0.1445,0.008,0.0,0.0,0.0,0.0,0.0,0.244,0.598,0.157,0.001,0.0,0.0,0.0,0.0,0.0,0.0
307,2.off,./normalized-psb-db/Human/2.off,Human,0.6205460182675706,-0.01546531616580277,0.0919348092341803,999.0894523585753,1.008969411924737,36.88617857461851,0.203,0.1995,0.1445,0.104,0.0885,0.0695,0.0625,0.061,0.0455,0.022,0.09,0.283,0.31,0.16,0.106,0.051,0.0,0.0,0.0,0.0,0.108,0.3145,0.232,0.1755,0.095,0.058,0.016,0.001,0.0,0.0,0.0785,0.3485,0.3655,0.1735,0.0325,0.0015,0.0,0.0,0.0,0.0,0.186,0.5925,0.215,0.0065,0.0,0.0,0.0,0.0,0.0,0.0
308,3.off,./normalized-psb-db/Human/3.off,Human,0.594990117263135,-0.013086957724729963,0.10525208515729416,1229.8491847573544,1.017291624335059,15.018374656649618,0.1965,0.2285,0.1265,0.097,0.0835,0.0705,0.0725,0.06,0.0475,0.0175,0.051,0.223,0.297,0.229,0.177,0.023,0.0,0.0,0.0,0.0,0.169,0.2775,0.2355,0.1765,0.0715,0.0425,0.0275,0.0,0.0,0.0,0.118,0.3455,0.301,0.171,0.06,0.0045,0.0,0.0,0.0,0.0,0.2315,0.497,0.227,0.042,0.0025,0.0,0.0,0.0,0.0,0.0
309,1.off,./normalized-psb-db/Human/1.off,Human,0.5461013500038149,0.010160776155251058,0.0625542314931306,1577.4877040363815,1.0040270616703413,59.68615544677232,0.2645,0.1845,0.108,0.089,0.0585,0.059,0.069,0.0715,0.059,0.037,0.093,0.236,0.278,0.157,0.165,0.071,0.0,0.0,0.0,0.0,0.147,0.29,0.224,0.14,0.101,0.062,0.0335,0.0025,0.0,0.0,0.0905,0.376,0.3515,0.1525,0.0295,0.0,0.0,0.0,0.0,0.0,0.233,0.6095,0.1525,0.005,0.0,0.0,0.0,0.0,0.0,0.0
310,8.off,./normalized-psb-db/Human/8.off,Human,0.48859430032238227,0.008905676857060544,0.09137751290259549,1470.656761159974,1.0014883847732257,29.42741954858523,0.245,0.194,0.1135,0.0865,0.0735,0.063,0.071,0.0705,0.061,0.022,0.14,0.262,0.285,0.167,0.112,0.034,0.0,0.0,0.0,0.0,0.169,0.3145,0.233,0.1475,0.088,0.0345,0.0135,0.0,0.0,0.0,0.103,0.398,0.3715,0.113,0.014,0.0005,0.0,0.0,0.0,0.0,0.262,0.5765,0.1565,0.005,0.0,0.0,0.0,0.0,0.0,0.0
311,9.off,./normalized-psb-db/Human/9.off,Human,0.4753031782349162,-0.00877735545329043,0.08835680086918138,1393.7496862404923,1.002296861357451,29.47838126933187,0.241,0.2195,0.1145,0.0795,0.064,0.0605,0.0645,0.074,0.0575,0.025,0.147,0.215,0.312,0.186,0.118,0.022,0.0,0.0,0.0,0.0,0.158,0.3175,0.2305,0.1545,0.086,0.043,0.0105,0.0,0.0,0.0,0.0975,0.4155,0.3585,0.117,0.0115,0.0,0.0,0.0,0.0,0.0,0.264,0.6025,0.1285,0.005,0.0,0.0,0.0,0.0,0.0,0.0
312,14.off,./normalized-psb-db/Human/14.off,Human,0.6389149904736074,0.014123291119645763,0.31811445902111374,1307.5473086072416,1.0476389953620155,3.8210123741196504,0.1835,0.176,0.1575,0.145,0.1055,0.078,0.051,0.0495,0.041,0.013,0.068,0.131,0.216,0.323,0.224,0.028,0.01,0.0,0.0,0.0,0.137,0.206,0.2405,0.1995,0.123,0.0725,0.021,0.0005,0.0,0.0,0.092,0.303,0.2515,0.1815,0.105,0.0485,0.0155,0.003,0.0,0.0,0.208,0.4165,0.254,0.085,0.0275,0.0075,0.0015,0.0,0.0,0.0
313,15.off,./normalized-psb-db/Human/15.off,Human,0.7548661044700299,-0.01793457491985441,0.1262076719935359,1337.296165138344,1.0038328371108505,10.299187774099689,0.1785,0.2065,0.1605,0.112,0.085,0.084,0.066,0.063,0.032,0.0125,0.041,0.283,0.26,0.279,0.128,0.009,0.0,0.0,0.0,0.0,0.1575,0.258,0.285,0.178,0.0785,0.033,0.01,0.0,0.0,0.0,0.091,0.327,0.3655,0.188,0.028,0.0005,0.0,0.0,0.0,0.0,0.2055,0.484,0.273,0.037,0.0005,0.0,0.0,0.0,0.0,0.0
314,17.off,./normalized-psb-db/Human/17.off,Human,0.6619429824781574,-0.01503037343799649,0.17991128363436587,1283.8734123522875,1.0575161604949819,15.90368296166031,0.169,0.2215,0.131,0.1115,0.083,0.081,0.0775,0.072,0.0405,0.013,0.047,0.251,0.251,0.255,0.153,0.043,0.0,0.0,0.0,0.0,0.0925,0.2525,0.244,0.194,0.118,0.074,0.023,0.002,0.0,0.0,0.064,0.273,0.3225,0.224,0.1005,0.012,0.004,0.0,0.0,0.0,0.1345,0.462,0.3185,0.075,0.0095,0.0005,0.0,0.0,0.0,0.0
315,16.off,./normalized-psb-db/Human/16.off,Human,0.6600102243419618,0.016379184881877396,0.09240274046222163,1071.6856606758608,1.0054118137846937,15.231849941861638,0.1935,0.2325,0.128,0.0955,0.076,0.0695,0.0745,0.0685,0.044,0.018,0.068,0.388,0.208,0.181,0.134,0.021,0.0,0.0,0.0,0.0,0.1265,0.3115,0.2555,0.1655,0.0915,0.036,0.0135,0.0,0.0,0.0,0.075,0.3625,0.3625,0.1795,0.0195,0.001,0.0,0.0,0.0,0.0,0.168,0.5505,0.261,0.0205,0.0,0.0,0.0,0.0,0.0,0.0
316,12.off,./normalized-psb-db/Human/12.off,Human,0.6633355587604002,-0.017297226080913615,0.1543857763361288,975.5441129385779,1.0062266579042156,39.866456652956984,0.2215,0.2135,0.1145,0.0935,0.0785,0.0605,0.0755,0.0665,0.0525,0.0235,0.069,0.266,0.206,0.223,0.186,0.05,0.0,0.0,0.0,0.0,0.1145,0.2725,0.218,0.1685,0.108,0.0905,0.028,0.0,0.0,0.0,0.0665,0.332,0.372,0.1625,0.0475,0.016,0.003,0.0005,0.0,0.0,0.175,0.531,0.271,0.0225,0.0005,0.0,0.0,0.0,0.0,0.0
317,13.off,./normalized-psb-db/Human/13.off,Human,0.7221169283123865,0.022893001275279996,0.1159460024749144,718.4840201554413,1.0069689711856675,23.89856126217293,0.1835,0.2235,0.166,0.0965,0.0705,0.0705,0.0735,0.065,0.0415,0.0095,0.012,0.342,0.333,0.164,0.115,0.034,0.0,0.0,0.0,0.0,0.1155,0.315,0.27,0.1645,0.083,0.039,0.012,0.001,0.0,0.0,0.0665,0.321,0.3865,0.1865,0.037,0.0025,0.0,0.0,0.0,0.0,0.1765,0.518,0.2835,0.022,0.0,0.0,0.0,0.0,0.0,0.0
318,11.off,./normalized-psb-db/Human/11.off,Human,0.6956636197017732,0.017390325869157657,0.15988038444721017,1113.2236809737187,1.0053980865408667,40.579646304688985,0.228,0.199,0.1185,0.08,0.087,0.0715,0.0705,0.062,0.0595,0.024,0.076,0.255,0.205,0.224,0.17,0.07,0.0,0.0,0.0,0.0,0.113,0.263,0.2225,0.1735,0.129,0.073,0.0245,0.0015,0.0,0.0,0.056,0.3025,0.379,0.1835,0.0545,0.0205,0.0035,0.0005,0.0,0.0,0.1655,0.5525,0.256,0.026,0.0,0.0,0.0,0.0,0.0,0.0
319,10.off,./normalized-psb-db/Human/10.off,Human,0.5416533928772573,0.010818475349586888,0.08637617940042475,1357.7889936693257,1.0085488329634398,62.241260157886,0.256,0.1925,0.1165,0.0925,0.078,0.068,0.062,0.0595,0.049,0.026,0.1,0.197,0.305,0.146,0.186,0.066,0.0,0.0,0.0,0.0,0.116,0.2675,0.2285,0.186,0.106,0.0605,0.0335,0.002,0.0,0.0,0.082,0.3515,0.332,0.177,0.052,0.0055,0.0,0.0,0.0,0.0,0.2115,0.5765,0.2085,0.0035,0.0,0.0,0.0,0.0,0.0,0.0
320,240.off,./normalized-psb-db/Fish/240.off,Fish,0.7051987368395367,-0.027482336341371316,0.14898097266984653,464.3305691487685,1.0081679673485882,15.061584799290213,0.169,0.2115,0.172,0.1125,0.092,0.081,0.0635,0.0545,0.033,0.011,0.017,0.339,0.34,0.148,0.091,0.065,0.0,0.0,0.0,0.0,0.103,0.2845,0.2945,0.164,0.0875,0.047,0.019,0.0005,0.0,0.0,0.0475,0.291,0.423,0.198,0.0385,0.002,0.0,0.0,0.0,0.0,0.1485,0.476,0.3365,0.037,0.0015,0.0005,0.0,0.0,0.0,0.0
